user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
realDonaldTrump,Donald J. Trump,1131705087762620418,2019-05-23 23:34:53,/realDonaldTrump/status/1131705087762620418,59254,4241,14313,We will never forget our fallen HEROES. It was our great honor to be with you today! #FlagsInhttps://twitter.com/ArlingtonNatl/status/1131638682027536386 …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">We will never forget our fallen HEROES. It was our great honor to be with you today! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FlagsIn?src=hash""><s>#</s><b>FlagsIn</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/ArlingtonNatl/status/1131638682027536386"" dir=""ltr"" href=""https://t.co/Z6OvQUr8lT"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/ArlingtonNatl/status/1131638682027536386""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/ArlingtonNatl/</span><span class=""invisible"">status/1131638682027536386</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1131609042227482625,2019-05-23 17:13:14,/realDonaldTrump/status/1131609042227482625,236800,9055,51552,Congratulations to Prime Minister @NarendraModi and his BJP party on their BIG election victory! Great things are in store for the US-India partnership with the return of PM Modi at the helm. I look forward to continuing our important work together!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Congratulations to Prime Minister <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18839785"" dir=""ltr"" href=""/narendramodi""><s>@</s><b>NarendraModi</b></a> and his BJP party on their BIG election victory! Great things are in store for the US-India partnership with the return of PM Modi at the helm. I look forward to continuing our important work together!</p>"
realDonaldTrump,Donald J. Trump,1131607588683112449,2019-05-23 17:07:28,/realDonaldTrump/status/1131607588683112449,37191,3040,8276,.@NWS and @USACEHQ are monitoring the damaging storms and flooding in Oklahoma. Listen to the warnings of your local officials and stay safe. We are with you!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""454313925"" dir=""ltr"" href=""/NWS""><s>@</s><b>NWS</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""161329769"" dir=""ltr"" href=""/USACEHQ""><s>@</s><b>USACEHQ</b></a> are monitoring the damaging storms and flooding in Oklahoma. Listen to the warnings of your local officials and stay safe. We are with you!</p>"
realDonaldTrump,Donald J. Trump,1131607075384168450,2019-05-23 17:05:25,/realDonaldTrump/status/1131607075384168450,48887,3261,11182,"Our hearts go out to the people of Missouri as they woke up to assess the damage from storms. You are strong and resilient, and we are here to assist.https://twitter.com/govparsonmo/status/1131520800014688256 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Our hearts go out to the people of Missouri as they woke up to assess the damage from storms. You are strong and resilient, and we are here to assist.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/govparsonmo/status/1131520800014688256"" dir=""ltr"" href=""https://t.co/paeOVcUQWn"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/govparsonmo/status/1131520800014688256""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/govparsonmo/st</span><span class=""invisible"">atus/1131520800014688256</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1131567352045297664,2019-05-23 14:27:34,/realDonaldTrump/status/1131567352045297664,77910,18882,18822,"When the Democrats in Congress refinish, for the 5th time, their Fake work on their very disappointing Mueller Report finding, they will have the time to get the REAL work of the people done. Move quickly!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When the Democrats in Congress refinish, for the 5th time, their Fake work on their very disappointing Mueller Report finding, they will have the time to get the REAL work of the people done. Move quickly!</p>"
realDonaldTrump,Donald J. Trump,1131563848992006144,2019-05-23 14:13:39,/realDonaldTrump/status/1131563848992006144,104970,32336,24983,"I was extremely calm yesterday with my meeting with Pelosi and Schumer, knowing that they would say I was raging, which they always do, along with their partner, the Fake News Media. Well, so many stories about the meeting use the Rage narrative anyway - Fake & Corrupt Press!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I was extremely calm yesterday with my meeting with Pelosi and Schumer, knowing that they would say I was raging, which they always do, along with their partner, the Fake News Media. Well, so many stories about the meeting use the Rage narrative anyway - Fake &amp; Corrupt Press!</p>"
realDonaldTrump,Donald J. Trump,1131537528736100352,2019-05-23 12:29:04,/realDonaldTrump/status/1131537528736100352,75817,40467,16924,"Rex Tillerson, a man who is “dumb as a rock” and totally ill prepared and ill equipped to be Secretary of State, made up a story (he got fired) that I was out-prepared by Vladimir Putin at a meeting in Hamburg, Germany. I don’t think Putin would agree. Look how the U.S. is doing!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rex Tillerson, a man who is “dumb as a rock” and totally ill prepared and ill equipped to be Secretary of State, made up a story (he got fired) that I was out-prepared by Vladimir Putin at a meeting in Hamburg, Germany. I don’t think Putin would agree. Look how the U.S. is doing!</p>"
realDonaldTrump,Donald J. Trump,1131529950593507329,2019-05-23 11:58:57,/realDonaldTrump/status/1131529950593507329,94876,21457,22790,The Democrats have become known as THE DO NOTHING PARTY!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The Democrats have become known as THE DO NOTHING PARTY!</p>"
realDonaldTrump,Donald J. Trump,1131529223489892352,2019-05-23 11:56:04,/realDonaldTrump/status/1131529223489892352,83566,8794,18520,"....drug prices, pre-existing conditions and our great Vets. All they are geared up to do, six committees, is squander time, day after day, trying to find anything which will be bad for me. A pure fishing expedition like this never happened before, & it should never happen again!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....drug prices, pre-existing conditions and our great Vets. All they are geared up to do, six committees, is squander time, day after day, trying to find anything which will be bad for me. A pure fishing expedition like this never happened before, &amp; it should never happen again!</p>"
realDonaldTrump,Donald J. Trump,1131529221862502401,2019-05-23 11:56:03,/realDonaldTrump/status/1131529221862502401,95124,11893,21811,"The Democrats are getting nothing done in Congress. All of their effort is about a Re-Do of the Mueller Report, which didn’t turn out the way they wanted. It is not possible for them to investigate and legislate at the same time. Their heart is not into Infrastructure, lower.....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The Democrats are getting nothing done in Congress. All of their effort is about a Re-Do of the Mueller Report, which didn’t turn out the way they wanted. It is not possible for them to investigate and legislate at the same time. Their heart is not into Infrastructure, lower.....</p>"
TomFitton,Tom Fitton,1131389506488360966,2019-05-23 02:40:53,/TomFitton/status/1131389506488360966,43783,4756,15199,.@RealDonaldTrump faces a criminal conspiracy against him....https://twitter.com/TomFitton/status/1082410474497548308 …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>RealDonaldTrump</b></a> faces a criminal conspiracy against him....<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/TomFitton/status/1082410474497548308"" dir=""ltr"" href=""https://t.co/JbxAxW3Sha"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/TomFitton/status/1082410474497548308""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/TomFitton/stat</span><span class=""invisible"">us/1082410474497548308</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1131393056299786240,2019-05-23 02:54:59,/realDonaldTrump/status/1131393056299786240,74823,13816,18929,Democrats don’t want to fix the loopholes at the Border. They don’t want to do anything. Open Borders and crime!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Democrats don’t want to fix the loopholes at the Border. They don’t want to do anything. Open Borders and crime!</p>"
realDonaldTrump,Donald J. Trump,1131387240045862912,2019-05-23 02:31:52,/realDonaldTrump/status/1131387240045862912,89352,14766,21031,Zero is getting done with the Democrats in charge of the House. All they want to do is put the Mueller Report behind them and start all over again. No Do-Overs!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Zero is getting done with the Democrats in charge of the House. All they want to do is put the Mueller Report behind them and start all over again. No Do-Overs!</p>"
realDonaldTrump,Donald J. Trump,1131386418410999808,2019-05-23 02:28:36,/realDonaldTrump/status/1131386418410999808,130935,35592,29526,"In a letter to her House colleagues, Nancy Pelosi said: “President Trump had a temper tantrum for us all to see.” This is not true. I was purposely very polite and calm, much as I was minutes later with the press in the Rose Garden. Can be easily proven. It is all such a lie!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In a letter to her House colleagues, Nancy Pelosi said: “President Trump had a temper tantrum for us all to see.” This is not true. I was purposely very polite and calm, much as I was minutes later with the press in the Rose Garden. Can be easily proven. It is all such a lie!</p>"
realDonaldTrump,Donald J. Trump,1131300345928441857,2019-05-22 20:46:35,/realDonaldTrump/status/1131300345928441857,68208,6471,16634,I want to welcome you all to the @WhiteHouse as we award our very bravest law enforcement officers and firefighters our nation’s highest public safety award – The Medal of Valor...https://www.pscp.tv/w/b7WsMTFvTlFsTFJub1dwUXd8MU9kSnJ2d21WTHZKWDUVJZPWUTHXsUjz2oQQlxOin8b26QrFOLHxvTMGXd6w?t=3s …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I want to welcome you all to the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""822215673812119553"" dir=""ltr"" href=""/WhiteHouse""><s>@</s><b>WhiteHouse</b></a> as we award our very bravest law enforcement officers and firefighters our nation’s highest public safety award – The Medal of Valor...<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.pscp.tv/w/b7WsMTFvTlFsTFJub1dwUXd8MU9kSnJ2d21WTHZKWDUVJZPWUTHXsUjz2oQQlxOin8b26QrFOLHxvTMGXd6w?t=3s"" dir=""ltr"" href=""https://t.co/68EeQk8ZHr"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.pscp.tv/w/b7WsMTFvTlFsTFJub1dwUXd8MU9kSnJ2d21WTHZKWDUVJZPWUTHXsUjz2oQQlxOin8b26QrFOLHxvTMGXd6w?t=3s""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">pscp.tv/w/b7WsMTFvTlFs</span><span class=""invisible"">TFJub1dwUXd8MU9kSnJ2d21WTHZKWDUVJZPWUTHXsUjz2oQQlxOin8b26QrFOLHxvTMGXd6w?t=3s</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1131243922188054529,2019-05-22 17:02:23,/realDonaldTrump/status/1131243922188054529,95027,17481,21314,"....Democrat leadership is tearing the United States apart, but I will continue to set records for the American People – and Nancy, thank you so much for your prayers, I know you truly mean it!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....Democrat leadership is tearing the United States apart, but I will continue to set records for the American People – and Nancy, thank you so much for your prayers, I know you truly mean it!</p>"
realDonaldTrump,Donald J. Trump,1131243666968911875,2019-05-22 17:01:22,/realDonaldTrump/status/1131243666968911875,89015,9795,17807,"....In the meantime, my Administration is achieving things that have never been done before, including unleashing perhaps the Greatest Economy in our Country’s history....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....In the meantime, my Administration is achieving things that have never been done before, including unleashing perhaps the Greatest Economy in our Country’s history....</p>"
realDonaldTrump,Donald J. Trump,1131243665685397506,2019-05-22 17:01:22,/realDonaldTrump/status/1131243665685397506,31412,7971,8849,"....But they really want a do-over! You can’t investigate and legislate simultaneously - it just doesn’t work that way. You can’t go down two tracks at the same time. Let Chuck, Nancy, Jerry, Adam and all of the rest finish playing their games....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....But they really want a do-over! You can’t investigate and legislate simultaneously - it just doesn’t work that way. You can’t go down two tracks at the same time. Let Chuck, Nancy, Jerry, Adam and all of the rest finish playing their games....</p>"
realDonaldTrump,Donald J. Trump,1131243663948959745,2019-05-22 17:01:21,/realDonaldTrump/status/1131243663948959745,134637,32908,31122,"So sad that Nancy Pelosi and Chuck Schumer will never be able to see or understand the great promise of our Country. They can continue the Witch Hunt which has already cost $40M and been a tremendous waste of time and energy for everyone in America, or get back to work....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So sad that Nancy Pelosi and Chuck Schumer will never be able to see or understand the great promise of our Country. They can continue the Witch Hunt which has already cost $40M and been a tremendous waste of time and energy for everyone in America, or get back to work....</p>"
realDonaldTrump,Donald J. Trump,1131242715834929154,2019-05-22 16:57:35,/realDonaldTrump/status/1131242715834929154,42877,8028,13292,https://www.pscp.tv/w/b7V2nTFvTlFsTFJub1dwUXd8MUx5R0JBbGVlcGtLTlhWXqYLennUmHfwtnEYtqPBFF6NrB4p49fiEa9QDKdo?t=1s …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.pscp.tv/w/b7V2nTFvTlFsTFJub1dwUXd8MUx5R0JBbGVlcGtLTlhWXqYLennUmHfwtnEYtqPBFF6NrB4p49fiEa9QDKdo?t=1s"" dir=""ltr"" href=""https://t.co/Oe8E5kk8OA"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.pscp.tv/w/b7V2nTFvTlFsTFJub1dwUXd8MUx5R0JBbGVlcGtLTlhWXqYLennUmHfwtnEYtqPBFF6NrB4p49fiEa9QDKdo?t=1s""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">pscp.tv/w/b7V2nTFvTlFs</span><span class=""invisible"">TFJub1dwUXd8MUx5R0JBbGVlcGtLTlhWXqYLennUmHfwtnEYtqPBFF6NrB4p49fiEa9QDKdo?t=1s</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1131217066982301707,2019-05-22 15:15:40,/realDonaldTrump/status/1131217066982301707,101041,22911,23602,"As I have long been saying, and has now been proven out, this is a Witch Hunt against the Republican Party and myself, and it was the other side that caused the problem, not us!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">As I have long been saying, and has now been proven out, this is a Witch Hunt against the Republican Party and myself, and it was the other side that caused the problem, not us!</p>"
realDonaldTrump,Donald J. Trump,1131215959107231745,2019-05-22 15:11:16,/realDonaldTrump/status/1131215959107231745,57832,4507,13625,"..BETWEEN RUSSIA AND THE TRUMP CAMPAIGN. Mr. McGahn can be forgiven for declining the honor of appearing in Mr. Nadler’s pseudo-impeachment drama.”
 
Wall Street Journal Editorial Board
Today - May 21, 2019","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">..BETWEEN RUSSIA AND THE TRUMP CAMPAIGN. Mr. McGahn can be forgiven for declining the honor of appearing in Mr. Nadler’s pseudo-impeachment drama.”
 
Wall Street Journal Editorial Board
Today - May 21, 2019</p>"
realDonaldTrump,Donald J. Trump,1131215957601476608,2019-05-22 15:11:15,/realDonaldTrump/status/1131215957601476608,79097,10296,19298,"“He (Jerry Nadler) wants a show. He wants to use Mr. McGahn as a prop to spend three hours claiming that Mr. Trump tried to obstruct the Mueller investigation. YET MR. MUELLER WASN’T OBSTRUCTED IN ANY WAY, HIS COPIOUS REPORT WAS RELEASED FOR ALL TO SEE, & THERE WAS NO COLLUSION..","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“He (Jerry Nadler) wants a show. He wants to use Mr. McGahn as a prop to spend three hours claiming that Mr. Trump tried to obstruct the Mueller investigation. YET MR. MUELLER WASN’T OBSTRUCTED IN ANY WAY, HIS COPIOUS REPORT WAS RELEASED FOR ALL TO SEE, &amp; THERE WAS NO COLLUSION..</p>"
realDonaldTrump,Donald J. Trump,1131196627644047360,2019-05-22 13:54:27,/realDonaldTrump/status/1131196627644047360,60484,8910,16165,"“The Democrats are in danger of becoming irrelevant because of their decision to keep taking the country on wild goose chases. They ought to start governing. You know, for a change.”  Michael Goodwin @newyorkpost","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“The Democrats are in danger of becoming irrelevant because of their decision to keep taking the country on wild goose chases. They ought to start governing. You know, for a change.”  Michael Goodwin <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16497528"" dir=""ltr"" href=""/newyorkpost""><s>@</s><b>newyorkpost</b></a></p>"
realDonaldTrump,Donald J. Trump,1131195685565542402,2019-05-22 13:50:42,/realDonaldTrump/status/1131195685565542402,69678,13610,17715,"Everybody, including me, thought that when the 40 Million Dollar Mueller Report was released with No Collusion and No Obstruction (of a crime caused by others), that was the end. But no, the Democrats want to keep it going in an effort to help them in 2020. Bad for the Country!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Everybody, including me, thought that when the 40 Million Dollar Mueller Report was released with No Collusion and No Obstruction (of a crime caused by others), that was the end. But no, the Democrats want to keep it going in an effort to help them in 2020. Bad for the Country!</p>"
realDonaldTrump,Donald J. Trump,1131158414279827457,2019-05-22 11:22:36,/realDonaldTrump/status/1131158414279827457,73590,5662,14532,"Also, tremendous work is being done on pure renovation - fixing existing Walls that are in bad condition and ineffective, and bringing them to a very high standard!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Also, tremendous work is being done on pure renovation - fixing existing Walls that are in bad condition and ineffective, and bringing them to a very high standard!</p>"
realDonaldTrump,Donald J. Trump,1131158413373779968,2019-05-22 11:22:36,/realDonaldTrump/status/1131158413373779968,95527,10295,19628,"Much of the Wall being built at the Southern Border is a complete demolition and rebuilding of old and worthless barriers with a brand new Wall and footings. Problem is, the Haters say that is not a new Wall, but rather a renovation. Wrong, and we must build where most needed....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Much of the Wall being built at the Southern Border is a complete demolition and rebuilding of old and worthless barriers with a brand new Wall and footings. Problem is, the Haters say that is not a new Wall, but rather a renovation. Wrong, and we must build where most needed....</p>"
realDonaldTrump,Donald J. Trump,1131152788770181121,2019-05-22 11:00:15,/realDonaldTrump/status/1131152788770181121,71528,21726,17065,"Without the ILLEGAL Witch Hunt, my poll numbers, especially because of our historically “great” economy, would be at 65%. Too bad! The greatest Hoax in American History.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Without the ILLEGAL Witch Hunt, my poll numbers, especially because of our historically “great” economy, would be at 65%. Too bad! The greatest Hoax in American History.</p>"
senatemajldr,Leader McConnell,1128786202872692736,2019-05-15 22:16:17,/senatemajldr/status/1128786202872692736,30155,2417,6576,"Today, tens of thousands of peace officers gathered in our nation’s capital to honor the service and sacrifice of their fallen brothers and sisters in uniform. I was proud to cosponsor the resolution designating this week as ‘National Police Week.’pic.twitter.com/l1n5PLCa6o","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today, tens of thousands of peace officers gathered in our nation’s capital to honor the service and sacrifice of their fallen brothers and sisters in uniform. I was proud to cosponsor the resolution designating this week as ‘National Police Week.’<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/l1n5PLCa6o"">pic.twitter.com/l1n5PLCa6o</a></p>"
DevinNunes,Devin Nunes,1126836925405515780,2019-05-10 13:10:33,/DevinNunes/status/1126836925405515780,26525,3117,10527,“Warrior for the western alliance”  - Why does he wait 2 months to bring USA this important information?https://dailycaller.com/2019/05/09/alexander-downer-papadopoulos-tip-fbi/ …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“Warrior for the western alliance” <img alt=""😳"" aria-label=""Emoji: Flushed face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""Flushed face""/> - Why does he wait 2 months to bring USA this important information?<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://dailycaller.com/2019/05/09/alexander-downer-papadopoulos-tip-fbi/"" dir=""ltr"" href=""https://t.co/tY0XAzhdyb"" rel=""nofollow noopener"" target=""_blank"" title=""https://dailycaller.com/2019/05/09/alexander-downer-papadopoulos-tip-fbi/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">dailycaller.com/2019/05/09/ale</span><span class=""invisible"">xander-downer-papadopoulos-tip-fbi/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
DevinNunes,Devin Nunes,1130298502645522432,2019-05-20 02:25:37,/DevinNunes/status/1130298502645522432,23750,1723,7404,Mueller changed everything- ⁦@ByronYork⁩ #muellerdossierhttps://www.washingtonexaminer.com/opinion/columnists/byron-york-mueller-changed-everything …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Mueller changed everything- ⁦<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47739450"" dir=""ltr"" href=""/ByronYork""><s>@</s><b>ByronYork</b></a>⁩ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/muellerdossier?src=hash""><s>#</s><b>muellerdossier</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.washingtonexaminer.com/opinion/columnists/byron-york-mueller-changed-everything"" dir=""ltr"" href=""https://t.co/BU8rGW35CM"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.washingtonexaminer.com/opinion/columnists/byron-york-mueller-changed-everything""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">washingtonexaminer.com/opinion/column</span><span class=""invisible"">ists/byron-york-mueller-changed-everything</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
LindseyGrahamSC,Lindsey Graham,1130949189213593601,2019-05-21 21:31:13,/LindseyGrahamSC/status/1130949189213593601,33946,3698,7794,"The only way to protect Americans serving overseas is to have their back. 

I am proud President Trump is standing up for those who are serving in harm’s way","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The only way to protect Americans serving overseas is to have their back. 

I am proud President Trump is standing up for those who are serving in harm’s way</p>"
LindseyGrahamSC,Lindsey Graham,1130982145105846273,2019-05-21 23:42:10,/LindseyGrahamSC/status/1130982145105846273,46527,3783,12231,"Very pleased to have confirmed another conservative judge to the Ninth Circuit. Daniel Collins will be an outstanding appellate court judge. 
 
He’s well-qualified and fully understands the difference between being a judge and a legislator.https://twitter.com/senatecloakroom/status/1130906960755384320 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Very pleased to have confirmed another conservative judge to the Ninth Circuit. Daniel Collins will be an outstanding appellate court judge. 
 
He’s well-qualified and fully understands the difference between being a judge and a legislator.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/senatecloakroom/status/1130906960755384320"" dir=""ltr"" href=""https://t.co/Np21GCJUUZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/senatecloakroom/status/1130906960755384320""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/senatecloakroo</span><span class=""invisible"">m/status/1130906960755384320</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
GOPoversight,Oversight Committee Republicans,1130904886432927746,2019-05-21 18:35:10,/GOPoversight/status/1130904886432927746,18261,663,4768,"#ICYMI: Watch @RepMarkMeadows's opening statement from today's Government Operations Subcommittee hearing.

Mr. Meadows is right: our government should always strive to be more effective and efficient.pic.twitter.com/ffZrBahRqZ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ICYMI?src=hash""><s>#</s><b>ICYMI</b></a>: Watch <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""963480595"" dir=""ltr"" href=""/RepMarkMeadows""><s>@</s><b>RepMarkMeadows</b></a>'s opening statement from today's Government Operations Subcommittee hearing.

Mr. Meadows is right: our government should always strive to be more effective and efficient.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ffZrBahRqZ"">pic.twitter.com/ffZrBahRqZ</a></p>"
ChuckGrassley,ChuckGrassley,1129487572277825536,2019-05-17 20:43:16,/ChuckGrassley/status/1129487572277825536,23029,857,5819,Thx to Pres Trump/Amb Lighthizer & Canada/Mexico for working to get to this pt Now it’s time for Congress to do its job and PASS USMCA THIS YR the trade deal is good for manufacturing/ag/services/tech,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thx to Pres Trump/Amb Lighthizer &amp; Canada/Mexico for working to get to this pt Now it’s time for Congress to do its job and PASS USMCA THIS YR the trade deal is good for manufacturing/ag/services/tech</p>"
ChuckGrassley,ChuckGrassley,1129500522204016640,2019-05-17 21:34:44,/ChuckGrassley/status/1129500522204016640,26638,1114,6803,Another trade breakthru 2day w Japan lifting restrictions on US beef products. US beef into Japan has been 1 of the most difficult trade issues US has dealt w over 2 decades It’s only 2nd to Europe’s refusal to take GMOgrains Japan market will really help Iowa cattlemen,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Another trade breakthru 2day w Japan lifting restrictions on US beef products. US beef into Japan has been 1 of the most difficult trade issues US has dealt w over 2 decades It’s only 2nd to Europe’s refusal to take GMOgrains Japan market will really help Iowa cattlemen</p>"
